38191.83105925806,223269.4874243204,1.0278642964442885e7,7.969294668225368e6
121924.90643346886,627031.0137695788,3.499142932852169e7,2.22436994852052e8
131240.9171802918,63734.66289894814,9.575291163932607e6,1.2865798728679866e8
349932.10789140424,89990.50130635044,1.5271797725949258e7,3.9761001906461924e7
501548.5323159593,43690.10087839282,1.676675885590505e6,5.393204077438424e8
48260.49779325748,149838.12719925668,7.27245352461565e6,4.3419735957066137e8
295431.0571949997,353583.1686733551,2.7415355331770096e7,2.0928339396006873e8
136877.05296106136,182836.62412287595,1.4974307991289448e7,4.9092087069126524e7
12433.71811723526,828200.6577311031,1.7908599695089303e6,1.039148729902254e8
274624.94780947507,926255.0544092078,3.332250372085014e7,3.466548307443177e7
18645.41506224679,178446.4475569059,6.201605516852573e6,3.9625011691910005e8
18528.21140258147,4054.758627520604,6.877805943992433e6,2.0554032466972567e7
633866.5984521584,1.4253515613242025e6,2.9421052300213866e7,1.3398200014182512e7
180400.9630015016,315644.87743129244,2.8171630964738414e7,1.1611012737717547e8
26712.101616198797,2.2274330278426716e6,3.0179010924450528e7,3.3185699355841223e7
526178.9680845942,901828.6746816467,1.1017230345141003e7,1.208468528299887e8
235937.1017831745,687101.5948397035,3.2807120213808045e7,3.0096181656521416e8
82557.92367614973,1.3549526429712407e6,7.170452927603291e6,6.4814763784269586e7
38306.76685654752,275045.1725594877,1.42373835482128e6,1.4615566820739472e8
45335.08197743103,1.7566542706363113e6,7.81162132881886e6,5.445610755833952e7
130442.287992987,139080.42457663253,1.611171833943615e6,2.2585915231470904e8
695432.7415313146,1.5889168493256154e6,5.642141069115903e6,4.196841834413316e7
7744.561019608492,166745.27891184905,8.887176060483065e6,1.0517186761809611e8
296866.4866097271,761254.204154998,3.4955914639927717e6,3.229024463483171e8
402146.6404923516,3.7813623283378235e6,1.8867043211568825e7,4.0308664072607964e7
49923.67992788481,387073.1893546417,1.2632693648415197e7,9.117399754979096e6
138620.1678843192,204534.99776470175,1.3350362811653444e6,2.6243539448696382e7
364723.792755856,94439.71713223665,5.761213505068942e6,5.3342358859241325e8
32346.017977968208,10000.104003831117,6.638043735932284e6,2.2525004681423655e8
502687.0010356369,150627.31963281095,1.2060778328279728e7,5.737255762662029e8
167594.28640209913,2.1018827495469926e6,1.6943366262782387e7,1.369820450429468e8
43102.35681754318,80512.98402740635,237385.8936184648,7.952926150637604e7
118421.3575013308,2.2062314091865155e6,1.6327957504059978e7,1.7988628678647998e8
18217.674691219065,623867.6480306541,1.0407411831998536e7,1.4020771245955572e8
430086.35684638616,320762.57558554976,2.731956861194571e7,4.808560130743875e8
458010.7278700744,505379.639473826,531504.5233140932,2.676481619708724e8
211633.5321138512,496035.12022732553,1.5636359048663456e7,1.5626290078521402e9
426362.219210146,1.726050540911608e6,2.9372131887886263e6,1.622730198125891e8
56580.31549027107,725036.8157826108,732497.0925078412,8.049358560315897e8
318419.8098621267,1.3320109083031598e6,3.119338442651367e7,2.2708152642103624e8
